cycle,state,Candidateidentifier,RaceID,pollster,startdate,samplesize,Poll,Percentage.of.Vote.won.x,year,Republican,Democrat,experienced,pvi,GenericBallotSept,daysLeft,poll_period,numberSupport
2014,Alaska,2014AKSullivan,20140200,Harstad Strategic Research Inc.,7/20/14,808,37,47.96211,2014,1,0,1,-9.280357,49.35619,-107,8,298
2014,Arkansas,2014ARPryor,20140400,Impact Management Group,6/29/14,1290,43,39.43033,2014,0,1,1,-14.11913,49.35619,-128,8,554
2014,North Carolina,2014NCTillis,20143300,Rasmussen Reports/Pulse Opinion Research,9/8/14,1000,39,48.82065,2014,1,0,1,-2.997193,49.35619,-57,7,390
2014,Michigan,2014MILand,20142202,Mitchell Research & Communications,8/5/14,626,44,41.32902,2014,1,0,1,2.837683,49.35619,-91,8,275
2014,Michigan,2014MILand,20142202,Marketing Resource Group (MRG),7/26/14,600,40,41.32902,2014,1,0,1,2.837683,49.35619,-101,8,240
2014,Virginia,2014VAGillespie,20144602,YouGov,8/18/14,1635,39,48.33843,2014,1,0,0,0.006566926,49.35619,-78,7,637
2014,Virginia,2014VAGillespie,20144602,Rasmussen Reports/Pulse Opinion Research,6/11/14,750,36,48.33843,2014,1,0,0,0.006566926,49.35619,-146,9,270
2014,Minnesota,2014MNFranken,20142302,Magellan Strategies,3/25/14,1081,44,53.15115,2014,0,1,1,1.974969,49.35619,-224,10,475
2014,Iowa,2014IABraley,20141500,ccAdvertising,6/23/14,707,31,43.76118,2014,0,1,1,0.9949758,49.35619,-134,8,219
2014,Kentucky,2014KYGrimes,20141700,Magellan Strategies,9/4/14,742,42,40.72087,2014,0,1,1,-13.50655,49.35619,-61,7,311
2014,Kentucky,2014KYMcConnell,20141700,Public Policy Polling,1/24/14,882,45,56.1881,2014,1,0,1,-13.50655,49.35619,-284,10,396
2014,New Jersey,2014NJBooker,20143002,Monmouth University,10/30/14,750,54,55.8356,2014,0,1,1,7.023165,49.35619,-5,1,405
2014,North Carolina,2014NCTillis,20143300,Public Policy Polling,7/17/14,1062,36.5,48.82065,2014,1,0,1,-2.997193,49.35619,-110,8,387
2014,Alaska,2014AKBegich,20140200,Harstad Strategic Research Inc.,9/7/14,709,45,45.83251,2014,0,1,1,-9.280357,49.35619,-58,7,319
2014,Michigan,2014MILand,20142202,Mitchell Research & Communications,4/9/14,1460,44,41.32902,2014,1,0,1,2.837683,49.35619,-209,9,642
2014,Kansas,2014KSRoberts,20141600,Gravis Marketing,10/20/14,1124,45,53.14648,2014,1,0,1,-13.07984,49.35619,-15,3,505
2014,Illinois,2014ILOberweis,20141300,Rasmussen Reports/Pulse Opinion Research,9/24/14,750,37,42.69499,2014,1,0,1,6.61408,49.35619,-41,5,277
2014,Alaska,2014AKSullivan,20140200,Moore Information,4/27/14,500,42,47.96211,2014,1,0,1,-9.280357,49.35619,-191,9,210
2014,New Hampshire,2014NHBrown,20142900,American Research Group,9/12/14,495,45,48.21114,2014,1,0,1,0.8717656,49.35619,-53,6,222
2014,Tennessee,2014TNBall,20144202,YouGov,10/16/14,974,33,31.86516,2014,0,1,0,-12.3132,49.35619,-19,4,321
2014,New Jersey,2014NJBell,20143002,Monmouth University,6/25/14,717,23,42.32587,2014,1,0,0,7.023165,49.35619,-132,8,164
2014,Tennessee,2014TNAlexander,20144202,Rasmussen Reports/Pulse Opinion Research,8/11/14,750,47,61.86658,2014,1,0,1,-12.3132,49.35619,-85,8,352
2014,Oklahoma,2014OKJohnson,20143602,YouGov,9/20/14,1244,24,28.98354,2014,0,1,1,-18.73418,49.35619,-45,6,298
2014,Arkansas,2014ARCotton,20140400,Hendrix College,10/15/14,2075,49,56.49748,2014,1,0,1,-14.11913,49.35619,-20,4,1016
2014,Arkansas,2014ARCotton,20140400,"Fabrizio, Lee & Associates",6/6/14,600,51,56.49748,2014,1,0,1,-14.11913,49.35619,-151,9,306
2014,New Jersey,2014NJBooker,20143002,Monmouth University,6/25/14,717,43,55.8356,2014,0,1,1,7.023165,49.35619,-132,8,308
2014,Illinois,2014ILOberweis,20141300,YouGov,9/20/14,3955,39,42.69499,2014,1,0,1,6.61408,49.35619,-45,6,1542
2014,South Carolina,2014SCGraham,20144000,YouGov,7/5/14,1139,51,54.26615,2014,1,0,1,-7.270816,49.35619,-122,8,580
2014,Kansas,2014KSRoberts,20141600,Monmouth University,10/16/14,429,46,53.14648,2014,1,0,1,-13.07984,49.35619,-19,4,197
2014,Colorado,2014COUdall,20140600,Public Policy Polling,10/28/14,573,48,46.26047,2014,0,1,1,0.7811624,49.35619,-7,1,275
2014,Alaska,2014AKSullivan,20140200,Rasmussen Reports/Pulse Opinion Research,3/19/14,750,44,47.96211,2014,1,0,1,-9.280357,49.35619,-230,10,330
2014,Kansas,2014KSRoberts,20141600,YouGov,10/16/14,1973,42,53.14648,2014,1,0,1,-13.07984,49.35619,-19,4,828
2014,Alaska,2014AKSullivan,20140200,Magellan Strategies,4/14/14,603,46,47.96211,2014,1,0,1,-9.280357,49.35619,-204,9,277
2014,Kentucky,2014KYMcConnell,20141700,Rasmussen Reports/Pulse Opinion Research,9/1/14,750,46,56.1881,2014,1,0,1,-13.50655,49.35619,-64,7,345
2014,Michigan,2014MIPeters,20142202,YouGov,8/18/14,2897,42,54.61431,2014,0,1,1,2.837683,49.35619,-78,7,1216
2014,Oklahoma,2014OKJohnson,20143602,YouGov,7/5/14,1298,34,28.98354,2014,0,1,1,-18.73418,49.35619,-122,8,441
2014,Michigan,2014MILand,20142202,YouGov,8/18/14,2897,43,41.32902,2014,1,0,1,2.837683,49.35619,-78,7,1245
2014,Arkansas,2014ARCotton,20140400,Rasmussen Reports/Pulse Opinion Research,9/24/14,750,47,56.49748,2014,1,0,1,-14.11913,49.35619,-41,5,352
2014,Virginia,2014VAWarner,20144602,Rasmussen Reports/Pulse Opinion Research,1/20/14,1000,51,49.14993,2014,0,1,1,0.006566926,49.35619,-288,10,510
2014,South Dakota,2014SDWeiland,20144100,Rasmussen Reports/Pulse Opinion Research,10/22/14,908,31,29.51054,2014,0,1,0,-11.18063,49.35619,-13,3,281
2014,Tennessee,2014TNAlexander,20144202,YouGov,10/16/14,974,55,61.86658,2014,1,0,1,-12.3132,49.35619,-19,4,535
2014,South Dakota,2014SDWeiland,20144100,Mason-Dixon Polling & Research Inc.,10/20/14,800,33,29.51054,2014,0,1,0,-11.18063,49.35619,-15,3,264
2014,Illinois,2014ILOberweis,20141300,APC Research,9/3/14,800,32,42.69499,2014,1,0,1,6.61408,49.35619,-62,7,256
2014,New Hampshire,2014NHShaheen,20142900,Marist College,7/7/14,1342,50,51.45537,2014,0,1,1,0.8717656,49.35619,-120,8,671
2014,Kentucky,2014KYMcConnell,20141700,Gravis Marketing,4/15/14,1359,43,56.1881,2014,1,0,1,-13.50655,49.35619,-203,9,584
2014,Michigan,2014MIPeters,20142202,Hickman Analytics,4/24/14,502,42,54.61431,2014,0,1,1,2.837683,49.35619,-194,9,210
2014,South Dakota,2014SDRounds,20144100,Harper Polling,10/9/14,630,37,50.37042,2014,1,0,1,-11.18063,49.35619,-26,4,233
2014,Colorado,2014COGardner,20140600,SurveyUSA,9/8/14,664,42,48.20495,2014,1,0,1,0.7811624,49.35619,-57,7,278
2014,Illinois,2014ILDurbin,20141300,Rasmussen Reports/Pulse Opinion Research,9/24/14,750,51,53.54868,2014,0,1,1,6.61408,49.35619,-41,5,382
2014,Kentucky,2014KYMcConnell,20141700,SurveyUSA,5/14/14,1475,42,56.1881,2014,1,0,1,-13.50655,49.35619,-174,9,619
2014,North Carolina,2014NCTillis,20143300,YouGov,9/20/14,2002,45,48.82065,2014,1,0,1,-2.997193,49.35619,-45,6,900
2014,Minnesota,2014MNFranken,20142302,SurveyUSA,10/27/14,596,51,53.15115,2014,0,1,1,1.974969,49.35619,-8,2,303
2014,North Carolina,2014NCHagan,20143300,Rasmussen Reports/Pulse Opinion Research,8/5/14,750,40,47.2562,2014,0,1,1,-2.997193,49.35619,-91,8,300
2014,South Dakota,2014SDRounds,20144100,Nielson Brothers Polling,7/23/14,578,43,50.37042,2014,1,0,1,-11.18063,49.35619,-104,8,248
2014,New Mexico,2014NMWeh,20143102,Gravis Marketing,9/27/14,727,36,44.44119,2014,1,0,0,3.33166,49.35619,-38,5,261
2014,Arkansas,2014ARPryor,20140400,University of Arkansas,10/21/14,568,36,39.43033,2014,0,1,1,-14.11913,49.35619,-14,3,204
2014,Michigan,2014MIPeters,20142202,Public Policy Polling,12/5/13,1034,40,54.61431,2014,0,1,1,2.837683,49.35619,-334,10,413
2014,North Carolina,2014NCHagan,20143300,Public Policy Polling,10/28/14,657,47,47.2562,2014,0,1,1,-2.997193,49.35619,-7,1,308
2014,New Hampshire,2014NHBrown,20142900,American Research Group,10/27/14,600,49,48.21114,2014,1,0,1,0.8717656,49.35619,-8,2,294
2014,West Virginia,2014WVCapito,20144802,YouGov,9/20/14,1066,56,62.11744,2014,1,0,1,-15.63493,49.35619,-45,6,596
2014,Maine,2014MECollins,20141902,Rasmussen Reports/Pulse Opinion Research,4/23/14,830,60,68.45853,2014,1,0,1,5.897006,49.35619,-195,9,498
2014,Iowa,2014IABraley,20141500,CNN/Opinion Research Corp.,10/27/14,647,47,43.76118,2014,0,1,1,0.9949758,49.35619,-8,2,304
2014,Texas,2014TXAlameel,20144302,YouGov,8/18/14,4189,34,34.36454,2014,0,1,0,-9.975339,49.35619,-78,7,1424
2014,Hawaii,2014HISchatz,20141102,YouGov,10/16/14,1002,70,69.76968,2014,0,1,1,19.74026,49.35619,-19,4,701
2014,Kansas,2014KSRoberts,20141600,SurveyUSA,10/2/14,549,42,53.14648,2014,1,0,1,-13.07984,49.35619,-33,5,230
2014,New Hampshire,2014NHShaheen,20142900,Public Policy Polling,9/18/14,652,50,51.45537,2014,0,1,1,0.8717656,49.35619,-47,6,326
2014,New Mexico,2014NMUdall,20143102,Rasmussen Reports/Pulse Opinion Research,7/21/14,860,54,55.55881,2014,0,1,1,3.33166,49.35619,-106,8,464
2014,Oklahoma,2014OKInhofe,20143600,YouGov,7/5/14,1291,56,68.00823,2014,1,0,1,-18.73418,49.35619,-122,8,722
2014,Arkansas,2014ARPryor,20140400,Opinion Research Associates,10/1/14,400,45,39.43033,2014,0,1,1,-14.11913,49.35619,-34,5,180
2014,Massachusetts,2014MAMarkey,20142102,MassINC Polling Group,10/22/14,494,57,61.86865,2014,0,1,1,9.822702,49.35619,-13,3,281
2014,Michigan,2014MIPeters,20142202,Public Policy Polling,10/20/14,723,53,54.61431,2014,0,1,1,2.837683,49.35619,-15,3,383
2014,North Carolina,2014NCHagan,20143300,Public Policy Polling,11/8/13,701,44,47.2562,2014,0,1,1,-2.997193,49.35619,-361,10,308
2014,Michigan,2014MILand,20142202,Denno Research,9/11/14,600,37.7,41.32902,2014,1,0,1,2.837683,49.35619,-54,6,226
2014,Kentucky,2014KYMcConnell,20141700,Western Kentucky University,10/16/14,559,45.4,56.1881,2014,1,0,1,-13.50655,49.35619,-19,4,253
2014,New Hampshire,2014NHBrown,20142900,Public Policy Polling,1/9/14,1354,43,48.21114,2014,1,0,1,0.8717656,49.35619,-299,10,582
2014,Nebraska,2014NESasse,20142702,YouGov,10/16/14,681,59,64.33689,2014,1,0,0,-13.09062,49.35619,-19,4,401
2014,Michigan,2014MILand,20142202,Mitchell Research & Communications,8/27/14,1004,44,41.32902,2014,1,0,1,2.837683,49.35619,-69,7,441
2014,Mississippi,2014MSChilders,20142402,Public Policy Polling,7/10/14,691,25,37.89443,2014,0,1,1,-7.767568,49.35619,-117,8,172
2014,New Hampshire,2014NHBrown,20142900,American Research Group,9/27/14,600,43,48.21114,2014,1,0,1,0.8717656,49.35619,-38,5,258
2014,Iowa,2014IAErnst,20141500,Monmouth University,10/18/14,423,47,52.10012,2014,1,0,1,0.9949758,49.35619,-17,3,198
2014,Georgia,2014GAPerdue,20141000,Public Policy Polling,10/2/14,895,45,52.88906,2014,1,0,0,-5.922468,49.35619,-33,5,402
2014,Georgia,2014GAPerdue,20141000,Hickman Analytics,9/26/14,500,41,52.88906,2014,1,0,0,-5.922468,49.35619,-39,5,205
2014,Colorado,2014COGardner,20140600,SurveyUSA,10/27/14,618,46,48.20495,2014,1,0,1,0.7811624,49.35619,-8,2,284
2014,Virginia,2014VAGillespie,20144602,Roanoke College,2/22/14,707,29,48.33843,2014,1,0,0,0.006566926,49.35619,-255,10,205
2014,Iowa,2014IABraley,20141500,YouGov,10/16/14,2332,44,43.76118,2014,0,1,1,0.9949758,49.35619,-19,4,1026
2014,Arkansas,2014ARCotton,20140400,YouGov,8/18/14,1572,43,56.49748,2014,1,0,1,-14.11913,49.35619,-78,7,675
2014,New Mexico,2014NMWeh,20143102,YouGov,8/18/14,1096,36,44.44119,2014,1,0,0,3.33166,49.35619,-78,7,394
2014,Michigan,2014MILand,20142202,Marist College,7/7/14,870,37,41.32902,2014,1,0,1,2.837683,49.35619,-120,8,321
2014,Arkansas,2014ARCotton,20140400,Public Opinion Strategies,5/27/14,500,46,56.49748,2014,1,0,1,-14.11913,49.35619,-161,9,230
2014,North Carolina,2014NCTillis,20143300,Rasmussen Reports/Pulse Opinion Research,8/5/14,750,45,48.82065,2014,1,0,1,-2.997193,49.35619,-91,8,337
2014,Massachusetts,2014MAMarkey,20142102,Western New England University,10/21/14,430,54,61.86865,2014,0,1,1,9.822702,49.35619,-14,3,232
2014,New Hampshire,2014NHBrown,20142900,Public Policy Polling,8/27/14,766,44,48.21114,2014,1,0,1,0.8717656,49.35619,-69,7,337
2014,New Mexico,2014NMWeh,20143102,YouGov,9/20/14,1093,35,44.44119,2014,1,0,0,3.33166,49.35619,-45,6,382
2014,Michigan,2014MIPeters,20142202,Target Insyght,9/23/14,600,48,54.61431,2014,0,1,1,2.837683,49.35619,-42,5,288
2014,Georgia,2014GAPerdue,20141000,Marist College,10/27/14,603,48,52.88906,2014,1,0,0,-5.922468,49.35619,-8,2,289
2014,Colorado,2014COGardner,20140600,Public Policy Polling,4/17/14,618,45,48.20495,2014,1,0,1,0.7811624,49.35619,-201,9,278
2014,New Jersey,2014NJBooker,20143002,Quinnipiac University,7/31/14,1148,47,55.8356,2014,0,1,1,7.023165,49.35619,-96,8,539
2014,Tennessee,2014TNAlexander,20144202,YouGov,7/5/14,1422,48,61.86658,2014,1,0,1,-12.3132,49.35619,-122,8,682
2014,New Mexico,2014NMWeh,20143102,Research & Polling Inc.,8/12/14,606,35,44.44119,2014,1,0,0,3.33166,49.35619,-84,7,212
2014,Georgia,2014GAPerdue,20141000,CNN/Opinion Research Corp.,10/19/14,565,44,52.88906,2014,1,0,0,-5.922468,49.35619,-16,3,248
2014,Kentucky,2014KYGrimes,20141700,Gravis Marketing,4/15/14,1359,36,40.72087,2014,0,1,1,-13.50655,49.35619,-203,9,489
2014,Alaska,2014AKBegich,20140200,Hellenthal & Associates,9/12/14,400,44,45.83251,2014,0,1,1,-9.280357,49.35619,-53,6,176
2014,New Hampshire,2014NHBrown,20142900,Suffolk University,6/14/14,800,39.38,48.21114,2014,1,0,1,0.8717656,49.35619,-143,9,315
2014,Alaska,2014AKSullivan,20140200,YouGov,7/5/14,442,37,47.96211,2014,1,0,1,-9.280357,49.35619,-122,8,163
2014,Iowa,2014IABraley,20141500,Gravis Marketing,9/29/14,522,41,43.76118,2014,0,1,1,0.9949758,49.35619,-36,5,214
2014,New Hampshire,2014NHBrown,20142900,Rasmussen Reports/Pulse Opinion Research,3/12/14,750,41,48.21114,2014,1,0,1,0.8717656,49.35619,-237,10,307
2014,Kentucky,2014KYGrimes,20141700,Rasmussen Reports/Pulse Opinion Research,1/29/14,500,42,40.72087,2014,0,1,1,-13.50655,49.35619,-279,10,210
2014,Delaware,2014DEWade,20140802,YouGov,8/18/14,697,35,42.22519,2014,1,0,0,7.484043,49.35619,-78,7,243
2014,Illinois,2014ILDurbin,20141300,YouGov,10/16/14,3519,52,53.54868,2014,0,1,1,6.61408,49.35619,-19,4,1829
2014,Kentucky,2014KYGrimes,20141700,Gravis Marketing,12/29/13,1153,37,40.72087,2014,0,1,1,-13.50655,49.35619,-310,10,426
2014,Alaska,2014AKBegich,20140200,Rasmussen Reports/Pulse Opinion Research,10/8/14,700,45,45.83251,2014,0,1,1,-9.280357,49.35619,-27,4,315
2014,New Hampshire,2014NHShaheen,20142900,Public Policy Polling,10/20/14,764,49,51.45537,2014,0,1,1,0.8717656,49.35619,-15,3,374
2014,Georgia,2014GAPerdue,20141000,Public Policy Polling,7/11/14,664,41,52.88906,2014,1,0,0,-5.922468,49.35619,-116,8,272
2014,Kentucky,2014KYMcConnell,20141700,Public Policy Polling,6/20/14,682,46,56.1881,2014,1,0,1,-13.50655,49.35619,-137,8,313
2014,West Virginia,2014WVTennant,20144802,YouGov,10/16/14,877,34,34.46414,2014,0,1,1,-15.63493,49.35619,-19,4,298
2014,Iowa,2014IABraley,20141500,Marist College,10/18/14,772,46,43.76118,2014,0,1,1,0.9949758,49.35619,-17,3,355
2014,North Carolina,2014NCTillis,20143300,SurveyUSA,9/9/14,490,43,48.82065,2014,1,0,1,-2.997193,49.35619,-56,6,210
2014,Virginia,2014VAGillespie,20144602,Christopher Newport University,9/2/14,713,31,48.33843,2014,1,0,0,0.006566926,49.35619,-63,7,221
2014,Virginia,2014VAGillespie,20144602,Hampton University,7/27/14,804,30,48.33843,2014,1,0,0,0.006566926,49.35619,-100,8,241
2014,Michigan,2014MIPeters,20142202,Glengariff Group Inc.,5/20/14,600,39.6,54.61431,2014,0,1,1,2.837683,49.35619,-168,9,237
2014,Iowa,2014IABraley,20141500,Fox News/Anderson Robbins Research/Shaw & Co. Research,10/28/14,911,44,43.76118,2014,0,1,1,0.9949758,49.35619,-7,1,400
2014,Virginia,2014VAGillespie,20144602,Roanoke College,7/14/14,556,22,48.33843,2014,1,0,0,0.006566926,49.35619,-113,8,122
2014,New Jersey,2014NJBell,20143002,Fairleigh Dickinson University (PublicMind),9/1/14,721,29,42.32587,2014,1,0,0,7.023165,49.35619,-64,7,209
2014,Minnesota,2014MNMcFadden,20142302,Mason-Dixon Polling & Research Inc.,9/8/14,800,36,42.90765,2014,1,0,0,1.974969,49.35619,-57,7,288
2014,North Carolina,2014NCTillis,20143300,Gravis Marketing,7/22/14,1380,41,48.82065,2014,1,0,1,-2.997193,49.35619,-105,8,565
2014,South Dakota,2014SDRounds,20144100,Rasmussen Reports/Pulse Opinion Research,10/22/14,908,45,50.37042,2014,1,0,1,-11.18063,49.35619,-13,3,408
2014,New Hampshire,2014NHShaheen,20142900,Rasmussen Reports/Pulse Opinion Research,3/12/14,750,50,51.45537,2014,0,1,1,0.8717656,49.35619,-237,10,375
2014,Kentucky,2014KYGrimes,20141700,Rasmussen Reports/Pulse Opinion Research,9/1/14,750,41,40.72087,2014,0,1,1,-13.50655,49.35619,-64,7,307
2014,Iowa,2014IABraley,20141500,YouGov,8/18/14,1764,44,43.76118,2014,0,1,1,0.9949758,49.35619,-78,7,776
2014,Arkansas,2014ARCotton,20140400,Marist College,10/19/14,621,45,56.49748,2014,1,0,1,-14.11913,49.35619,-16,3,279
2014,North Carolina,2014NCTillis,20143300,Public Policy Polling,6/12/14,1076,36.5,48.82065,2014,1,0,1,-2.997193,49.35619,-145,9,392
2014,Georgia,2014GANunn,20141000,Landmark Communications,5/18/14,1000,45,45.20635,2014,0,1,0,-5.922468,49.35619,-170,9,450
2014,Oklahoma,2014OKInhofe,20143600,YouGov,8/18/14,821,60,68.00823,2014,1,0,1,-18.73418,49.35619,-78,7,492
2014,North Carolina,2014NCHagan,20143300,Magellan Strategies,6/5/14,700,47,47.2562,2014,0,1,1,-2.997193,49.35619,-152,9,329
2014,Kansas,2014KSRoberts,20141600,Remington Research Group,10/9/14,1091,48,53.14648,2014,1,0,1,-13.07984,49.35619,-26,4,523
2014,Kansas,2014KSRoberts,20141600,YouGov,10/25/14,1137,38.2,53.14648,2014,1,0,1,-13.07984,49.35619,-10,2,434
2014,New Hampshire,2014NHShaheen,20142900,University of New Hampshire,1/21/14,467,47,51.45537,2014,0,1,1,0.8717656,49.35619,-287,10,219
2014,North Carolina,2014NCHagan,20143300,Rasmussen Reports/Pulse Opinion Research,5/7/14,750,44,47.2562,2014,0,1,1,-2.997193,49.35619,-181,9,330
2014,Minnesota,2014MNMcFadden,20142302,Rasmussen Reports/Pulse Opinion Research,8/13/14,750,42,42.90765,2014,1,0,0,1.974969,49.35619,-83,7,315
2014,South Carolina,2014SCGraham,20144000,Winthrop University,9/21/14,1082,46.3,54.26615,2014,1,0,1,-7.270816,49.35619,-44,6,500
2014,Michigan,2014MIPeters,20142202,Public Policy Polling,9/4/14,687,44,54.61431,2014,0,1,1,2.837683,49.35619,-61,7,302
2014,North Carolina,2014NCHagan,20143300,Marist College,9/27/14,665,44,47.2562,2014,0,1,1,-2.997193,49.35619,-38,5,292
2014,Michigan,2014MIPeters,20142202,Mitchell Research & Communications,8/5/14,626,45,54.61431,2014,0,1,1,2.837683,49.35619,-91,8,281
2014,Texas,2014TXCornyn,20144302,Rasmussen Reports/Pulse Opinion Research,10/1/14,850,50,61.56004,2014,1,0,1,-9.975339,49.35619,-34,5,425
2014,Colorado,2014COUdall,20140600,Gravis Marketing,7/8/14,1106,43,46.26047,2014,0,1,1,0.7811624,49.35619,-119,8,475
2014,Michigan,2014MIPeters,20142202,Marketing Resource Group (MRG),7/26/14,600,46.7,54.61431,2014,0,1,1,2.837683,49.35619,-101,8,280
2014,North Carolina,2014NCTillis,20143300,Harper Polling,1/20/14,778,44,48.82065,2014,1,0,1,-2.997193,49.35619,-288,10,342
2014,Arkansas,2014ARPryor,20140400,Rasmussen Reports/Pulse Opinion Research,8/25/14,750,44,39.43033,2014,0,1,1,-14.11913,49.35619,-71,7,330
2014,Colorado,2014COUdall,20140600,Quinnipiac University,9/10/14,1211,41,46.26047,2014,0,1,1,0.7811624,49.35619,-55,6,496
2014,Kansas,2014KSOrman,20141600,Public Policy Polling,10/9/14,1081,45,42.5278,2014,0,1,0,-13.07984,49.35619,-26,4,486
2014,Iowa,2014IABraley,20141500,CNN/Opinion Research Corp.,9/8/14,608,49,43.76118,2014,0,1,1,0.9949758,49.35619,-57,7,297
2014,South Dakota,2014SDRounds,20144100,Clarity Campaign Labs,7/16/14,3837,34,50.37042,2014,1,0,1,-11.18063,49.35619,-111,8,1304
2014,Michigan,2014MIPeters,20142202,Denno Research,7/9/14,600,39.5,54.61431,2014,0,1,1,2.837683,49.35619,-118,8,237
2014,Georgia,2014GAPerdue,20141000,Public Policy Polling,5/21/14,803,46,52.88906,2014,1,0,0,-5.922468,49.35619,-167,9,369
2014,Kentucky,2014KYMcConnell,20141700,Magellan Strategies,6/4/14,808,46,56.1881,2014,1,0,1,-13.50655,49.35619,-153,9,371
2014,New Mexico,2014NMUdall,20143102,YouGov,8/18/14,1096,54,55.55881,2014,0,1,1,3.33166,49.35619,-78,7,591
2014,Oregon,2014ORWehby,20143700,Elway Research,10/26/14,400,30,36.86647,2014,1,0,0,4.307221,49.35619,-9,2,120
2014,Michigan,2014MILand,20142202,Rasmussen Reports/Pulse Opinion Research,10/21/14,1000,42,41.32902,2014,1,0,1,2.837683,49.35619,-14,3,420
2014,Iowa,2014IABraley,20141500,Fox News/Anderson Robbins Research/Shaw & Co. Research,9/14/14,600,41,43.76118,2014,0,1,1,0.9949758,49.35619,-51,6,245
2014,New Hampshire,2014NHBrown,20142900,Magellan Strategies,9/10/14,2214,45.9,48.21114,2014,1,0,1,0.8717656,49.35619,-55,6,1016
2014,North Carolina,2014NCHagan,20143300,High Point University,9/30/14,584,39.5,47.2562,2014,0,1,1,-2.997193,49.35619,-35,5,230
2014,South Dakota,2014SDRounds,20144100,YouGov,10/16/14,527,38,50.37042,2014,1,0,1,-11.18063,49.35619,-19,4,200
2014,North Carolina,2014NCHagan,20143300,Public Policy Polling,10/16/14,780,46,47.2562,2014,0,1,1,-2.997193,49.35619,-19,4,358
2014,North Carolina,2014NCHagan,20143300,Rasmussen Reports/Pulse Opinion Research,10/6/14,970,48,47.2562,2014,0,1,1,-2.997193,49.35619,-29,5,465
2014,New Hampshire,2014NHBrown,20142900,University of New Hampshire,10/29/14,757,45,48.21114,2014,1,0,1,0.8717656,49.35619,-6,1,340
2014,Kansas,2014KSRoberts,20141600,Rasmussen Reports/Pulse Opinion Research,10/8/14,950,40,53.14648,2014,1,0,1,-13.07984,49.35619,-27,4,380
2014,Georgia,2014GAPerdue,20141000,Hicks Evaluation Group,8/8/14,788,47.6,52.88906,2014,1,0,0,-5.922468,49.35619,-88,8,375
2014,New Hampshire,2014NHShaheen,20142900,Public Policy Polling,2/19/14,686,47,51.45537,2014,0,1,1,0.8717656,49.35619,-258,10,322
2014,New Hampshire,2014NHShaheen,20142900,Harper Polling,1/22/14,513,40,51.45537,2014,0,1,1,0.8717656,49.35619,-286,10,205
2014,North Carolina,2014NCTillis,20143300,Public Policy Polling,10/31/14,738,45,48.82065,2014,1,0,1,-2.997193,49.35619,-4,1,332
2014,New Hampshire,2014NHBrown,20142900,Suffolk University,2/27/14,800,39.13,48.21114,2014,1,0,1,0.8717656,49.35619,-250,10,313
2014,Iowa,2014IABraley,20141500,Public Policy Polling,11/1/14,1265,45.5,43.76118,2014,0,1,1,0.9949758,49.35619,-3,1,575
2014,Michigan,2014MIPeters,20142202,Magellan Strategies,9/14/14,717,45,54.61431,2014,0,1,1,2.837683,49.35619,-51,6,322
2014,Texas,2014TXAlameel,20144302,Rasmussen Reports/Pulse Opinion Research,8/4/14,850,29,34.36454,2014,0,1,0,-9.975339,49.35619,-92,8,246
2014,Iowa,2014IAErnst,20141500,Selzer & Co.,10/28/14,708,51,52.10012,2014,1,0,1,0.9949758,49.35619,-7,1,361
2014,Iowa,2014IABraley,20141500,Quinnipiac University,9/10/14,1167,44,43.76118,2014,0,1,1,0.9949758,49.35619,-55,6,513
